"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","prevalence_difference","absolute_log2FC","direction","samples_tested","samples_prevalence_25pct","samples_prevalence_50pct","minimum_sample_prevalence","mean_sample_prevalence","maximum_sample_prevalence","consistency_category","biological_review_flag","fc_score","prevalence_score","specificity_score","significance_score","consistency_score","biomarker_score","adjusted_biomarker_score","priority_rank"
2.38413984448779e-23,0.759320908503528,0.326,0.171,8.73215059442098e-19,"TMEM25",0.155,0.759320908503528,"Malignant_enriched",3,2,0,0.183453237410072,0.314672068238973,0.381615598885794,"Consistent_2_of_3","Standard_candidate",0.379660454251764,0.326,0.155,0.902943939153401,0.67,0.460556704435951,0.460556704435951,911
1.36525928877577e-23,0.621129675344104,0.379,0.208,5.00039867107015e-19,"ATF7",0.171,0.621129675344104,"Malignant_enriched",3,2,1,0.172701949860724,0.366970320532901,0.636842105263158,"Consistent_2_of_3","Standard_candidate",0.310564837672052,0.379,0.171,0.915049768445763,0.67,0.458898674684877,0.458898674684877,912
2.55667081394191e-24,0.702250873988219,0.313,0.155,9.36406252314364e-20,"RHPN1",0.158,0.702250873988219,"Malignant_enriched",3,2,1,0.0919220055710306,0.307997730242723,0.526315789473684,"Consistent_2_of_3","Standard_candidate",0.351125436994109,0.313,0.158,0.951426784760701,0.67,0.458695376962633,0.458695376962633,913
7.44692474400568e-24,0.7598204533101,0.301,0.15,2.72751065673952e-19,"SNRNP35",0.151,0.7598204533101,"Malignant_enriched",3,2,0,0.183453237410072,0.29099274458164,0.355263157894737,"Consistent_2_of_3","Standard_candidate",0.37991022665505,0.301,0.151,0.928211677194559,0.67,0.458609308242946,0.458609308242946,914
5.96293402492982e-33,1.24880864010515,0.267,0.104,2.1839842159708e-28,"VAMP5",0.163,1.24880864010515,"Malignant_enriched",3,1,0,0.107913669064748,0.252562143219012,0.415789473684211,"Sample_specific","Standard_candidate",0.624404320052575,0.267,0.163,1,0.33,0.458101080013144,0.458101080013144,915
9.11289941017069e-23,0.777083287701966,0.324,0.169,3.33769053796912e-18,"PTPN1",0.155,0.777083287701966,"Malignant_enriched",3,2,0,0.223021582733813,0.316504433163629,0.431754874651811,"Consistent_2_of_3","Standard_candidate",0.388541643850983,0.324,0.155,0.873827696622543,0.67,0.458009565456127,0.458009565456127,916
2.6415842767089e-27,0.523760572385664,0.356,0.177,9.67506657187401e-23,"HIBADH",0.179,0.523760572385664,"Malignant_enriched",3,2,0,0.241007194244604,0.345624301028317,0.442105263157895,"Consistent_2_of_3","Standard_candidate",0.261880286192832,0.356,0.179,1,0.67,0.456470071548208,0.456470071548208,917
1.81597964045952e-23,0.550520005961378,0.407,0.229,6.65120703114704e-19,"ROGDI",0.178,0.550520005961378,"Malignant_enriched",3,2,1,0.244604316546763,0.390585253538849,0.626315789473684,"Consistent_2_of_3","Standard_candidate",0.275260002980689,0.407,0.178,0.908854976686736,0.67,0.456143247248183,0.456143247248183,918
9.20510494997654e-25,0.642011080711473,0.317,0.155,3.37146173897841e-20,"RPS6KB1",0.162,0.642011080711473,"Malignant_enriched",3,2,1,0.0779944289693593,0.334101134280964,0.561151079136691,"Consistent_2_of_3","Standard_candidate",0.321005540355736,0.317,0.162,0.973609088227438,0.67,0.45609274832305,0.45609274832305,919
8.04553607716333e-27,0.531917703870292,0.348,0.173,2.94675804362184e-22,"BRAF",0.175,0.531917703870292,"Malignant_enriched",3,2,1,0.167130919220056,0.367031775547162,0.597122302158273,"Consistent_2_of_3","Standard_candidate",0.265958851935146,0.348,0.175,1,0.67,0.455089712983787,0.455089712983787,920
1.02874494928965e-22,0.667406069227239,0.374,0.215,3.76788125126827e-18,"HID1",0.159,0.667406069227239,"Malignant_enriched",3,2,1,0.147632311977716,0.398169498413877,0.694244604316547,"Consistent_2_of_3","Standard_candidate",0.333703034613619,0.374,0.159,0.871195139645492,0.67,0.454705029600229,0.454705029600229,921
9.10841431329623e-22,0.680584584474781,0.389,0.222,3.33604782638788e-17,"TIMM10B",0.167,0.680584584474781,"Malignant_enriched",3,2,0,0.23021582733813,0.375509561563475,0.486842105263158,"Consistent_2_of_3","Standard_candidate",0.34029229223739,0.389,0.167,0.823838386591951,0.67,0.45384883104814,0.45384883104814,922
1.31919602624297e-23,0.6490688485153,0.341,0.178,4.83168736571751e-19,"SLC1A5",0.163,0.6490688485153,"Malignant_enriched",3,2,1,0.0668523676880223,0.345526581227321,0.523684210526316,"Consistent_2_of_3","Standard_candidate",0.32453442425765,0.341,0.163,0.915795058724896,0.67,0.453302864873147,0.453302864873147,923
1.57737606199704e-22,0.608240257380862,0.392,0.218,5.77729756467036e-18,"KDM2A",0.174,0.608240257380862,"Malignant_enriched",3,2,1,0.247910863509749,0.387717100912438,0.544736842105263,"Consistent_2_of_3","Standard_candidate",0.304120128690431,0.392,0.174,0.861913763158621,0.67,0.452517096646401,0.452517096646401,924
9.63046085450019e-38,1.17077634754848,0.273,0.099,3.52725259256924e-33,"LIG3",0.174,1.17077634754848,"Malignant_enriched",3,1,1,0.128133704735376,0.294819022366039,0.543165467625899,"Sample_specific","Standard_candidate",0.58538817377424,0.273,0.174,1,0.33,0.45174704344356,0.45174704344356,925
6.58910441584863e-24,0.639179007874507,0.328,0.165,2.41332538334872e-19,"TMEM35B",0.163,0.639179007874507,"Malignant_enriched",3,2,0,0.18705035971223,0.31556812312941,0.442105263157895,"Consistent_2_of_3","Standard_candidate",0.319589503937253,0.328,0.163,0.930869205958725,0.67,0.451727756878122,0.451727756878122,926
6.81937127407669e-23,0.679810453488031,0.336,0.178,2.49766292284333e-18,"GLT8D1",0.158,0.679810453488031,"Malignant_enriched",3,2,0,0.205035971223022,0.324810651405573,0.418421052631579,"Consistent_2_of_3","Standard_candidate",0.339905226744016,0.336,0.158,0.880123308654918,0.67,0.449794802984242,0.449794802984242,927
6.47058891111713e-26,0.502081194083675,0.341,0.17,2.36991789458576e-21,"UNC119",0.171,0.502081194083675,"Malignant_enriched",3,2,0,0.220055710306407,0.33644038002262,0.476315789473684,"Consistent_2_of_3","Standard_candidate",0.251040597041838,0.341,0.171,1,0.67,0.449160149260459,0.449160149260459,928
3.05123227653552e-30,1.11249102431148,0.299,0.132,1.1175443336039e-25,"ARHGAP35",0.167,1.11249102431148,"Malignant_enriched",3,1,1,0.140287769784173,0.282194833489608,0.544736842105263,"Sample_specific","Standard_candidate",0.55624551215574,0.299,0.167,1,0.33,0.448261378038935,0.448261378038935,929
2.14660350338087e-28,0.552215442948687,0.303,0.133,7.86214999148279e-24,"TMEM192",0.17,0.552215442948687,"Malignant_enriched",3,2,0,0.0584958217270195,0.312127661893356,0.456834532374101,"Consistent_2_of_3","Standard_candidate",0.276107721474343,0.303,0.17,1,0.67,0.447626930368586,0.447626930368586,930
8.88142272452348e-23,0.73241404542648,0.299,0.148,3.25290988708397e-18,"YTHDF1",0.151,0.73241404542648,"Malignant_enriched",3,2,0,0.194986072423398,0.304374380571778,0.381294964028777,"Consistent_2_of_3","Standard_candidate",0.36620702271324,0.299,0.151,0.874386398374245,0.67,0.446709715434447,0.446709715434447,931
5.4606738158618e-25,0.610768215611551,0.287,0.131,2.00002639179754e-20,"CFAP20",0.156,0.610768215611551,"Malignant_enriched",3,2,0,0.194986072423398,0.282261544524826,0.4,"Consistent_2_of_3","Standard_candidate",0.305384107805776,0.287,0.156,0.984948213673391,0.67,0.446688259002452,0.446688259002452,932
1.33798976251914e-21,0.511532067720633,0.451,0.272,4.9005213042026e-17,"ANKRD11",0.179,0.511532067720633,"Malignant_enriched",3,2,2,0.139275766016713,0.458302069676908,0.642105263157895,"Consistent_2_of_3","Standard_candidate",0.255766033860316,0.451,0.179,0.815487885922082,0.67,0.446264691353391,0.446264691353391,933
1.80619409379713e-35,0.935184297267601,0.365,0.164,6.61536648794137e-31,"FAM234A",0.201,0.935184297267601,"Malignant_enriched",3,1,1,0.205035971223022,0.347734953805025,0.623684210526316,"Sample_specific","Standard_candidate",0.4675921486338,0.365,0.201,1,0.33,0.44609803715845,0.44609803715845,934
5.58322623971966e-25,0.570456319161631,0.305,0.146,2.04491244255972e-20,"MFSD1",0.159,0.570456319161631,"Malignant_enriched",3,2,0,0.231197771587744,0.304189488169031,0.368421052631579,"Consistent_2_of_3","Standard_candidate",0.285228159580815,0.305,0.159,0.984466264126774,0.67,0.44577697951422,0.44577697951422,935
9.66230179846449e-22,0.581085766552149,0.407,0.237,3.5389146567056e-17,"PAK4",0.17,0.581085766552149,"Malignant_enriched",3,2,1,0.194986072423398,0.403118543136463,0.607894736842105,"Consistent_2_of_3","Standard_candidate",0.290542883276075,0.407,0.17,0.822556495526908,0.67,0.445419195148055,0.445419195148055,936
3.27408593307883e-21,0.654111486861569,0.389,0.228,1.19916671384945e-16,"MRPL15",0.161,0.654111486861569,"Malignant_enriched",3,2,1,0.136690647482014,0.368065137393091,0.507894736842105,"Consistent_2_of_3","Standard_candidate",0.327055743430784,0.389,0.161,0.796056021751157,0.67,0.44517233912037,0.44517233912037,937
6.67543569627621e-41,0.941631181757953,0.339,0.133,2.44494507811812e-36,"RAD9A",0.206,0.941631181757953,"Malignant_enriched",3,1,1,0.175487465181058,0.324853262090518,0.586842105263158,"Sample_specific","Standard_candidate",0.470815590878977,0.339,0.206,1,0.33,0.442703897719744,0.442703897719744,938
3.34373555996508e-24,0.559838571213627,0.32,0.157,1.22467658619281e-19,"EGFL7",0.163,0.559838571213627,"Malignant_enriched",3,2,1,0.0362116991643454,0.318905098762216,0.55,"Consistent_2_of_3","Standard_candidate",0.279919285606814,0.32,0.163,0.945598929253797,0.67,0.442419660789773,0.442419660789773,939
4.14091218539407e-20,0.642143119408988,0.419,0.265,1.51665049702243e-15,"SLC9A3R2",0.154,0.642143119408988,"Malignant_enriched",3,2,1,0.103064066852368,0.417101123382191,0.684210526315789,"Consistent_2_of_3","Standard_candidate",0.321071559704494,0.419,0.154,0.740955724411634,0.67,0.440011248587869,0.440011248587869,940
2.02758775090768e-23,0.593892203236555,0.315,0.157,7.42624289647447e-19,"VPS4A",0.158,0.593892203236555,"Malignant_enriched",3,2,0,0.172701949860724,0.310918320028041,0.457894736842105,"Consistent_2_of_3","Standard_candidate",0.296946101618278,0.315,0.158,0.906461542501834,0.67,0.438805756779845,0.438805756779845,941
1.71529856911204e-34,1.01218019951455,0.299,0.123,6.28245253922975e-30,"AP1S2",0.176,1.01218019951455,"Malignant_enriched",3,1,1,0.0139275766016713,0.282371920964914,0.660526315789474,"Sample_specific","Standard_candidate",0.506090099757275,0.299,0.176,1,0.33,0.437522524939319,0.437522524939319,942
2.79153025038194e-21,0.686662730691614,0.332,0.181,1.02242586950489e-16,"EIF2AK2",0.151,0.686662730691614,"Malignant_enriched",3,2,1,0.181058495821727,0.347781836105665,0.535971223021583,"Consistent_2_of_3","Standard_candidate",0.343331365345807,0.332,0.151,0.799518408524567,0.67,0.436360602615137,0.436360602615137,943
2.44962246804098e-24,0.585753559262364,0.28,0.129,8.97198725144688e-20,"PCCA-DT",0.151,0.585753559262364,"Malignant_enriched",3,2,0,0.100278551532033,0.283066471613795,0.4,"Consistent_2_of_3","Standard_candidate",0.292876779631182,0.28,0.151,0.952355567609504,0.67,0.436272530049221,0.436272530049221,944
1.75962327132501e-29,0.898084976567791,0.355,0.174,6.44479619355499e-25,"FBXO9",0.181,0.898084976567791,"Malignant_enriched",3,1,1,0.158273381294964,0.335394748268238,0.6,"Sample_specific","Standard_candidate",0.449042488283895,0.355,0.181,1,0.33,0.435460622070974,0.435460622070974,945
1.29382711171695e-18,0.726787848766535,0.398,0.246,4.73877117937449e-14,"NTN4",0.152,0.726787848766535,"Malignant_enriched",3,2,2,0.0323741007194245,0.368576149196462,0.565459610027855,"Consistent_2_of_3","Standard_candidate",0.363393924383268,0.398,0.152,0.666216713076681,0.67,0.434780988057319,0.434780988057319,946
1.25179440748764e-35,1.04875716076882,0.269,0.102,4.58482219686424e-31,"SYNGR1",0.167,1.04875716076882,"Malignant_enriched",3,1,1,0.00278551532033426,0.301231420669065,0.679856115107914,"Sample_specific","Standard_candidate",0.52437858038441,0.269,0.167,1,0.33,0.434294645096103,0.434294645096103,947
2.07875054900236e-22,0.612320571960837,0.317,0.161,7.61363176077605e-18,"RNF135",0.156,0.612320571960837,"Malignant_enriched",3,2,0,0.183453237410072,0.304463398933397,0.426315789473684,"Consistent_2_of_3","Standard_candidate",0.306160285980419,0.317,0.156,0.855920406600212,0.67,0.433528132485136,0.433528132485136,948
1.95192421821001e-20,0.60136304783566,0.391,0.23,7.14911764161597e-16,"SLC25A24",0.161,0.60136304783566,"Malignant_enriched",3,2,0,0.205035971223022,0.376447752514892,0.487465181058496,"Consistent_2_of_3","Standard_candidate",0.30068152391783,0.391,0.161,0.757287377819206,0.67,0.433163487652338,0.433163487652338,949
2.12057771184047e-21,0.51844001812596,0.401,0.235,7.7668279273869e-17,"CALCOCO2",0.166,0.51844001812596,"Malignant_enriched",3,2,1,0.242339832869081,0.415463776171556,0.593525179856115,"Consistent_2_of_3","Standard_candidate",0.25922000906298,0.401,0.166,0.805487815822576,0.67,0.433028174639131,0.433028174639131,950
7.24031381247706e-20,0.601971106682631,0.407,0.251,2.65183733695785e-15,"ZNF652",0.156,0.601971106682631,"Malignant_enriched",3,2,1,0.181058495821727,0.427000566384599,0.676258992805755,"Consistent_2_of_3","Standard_candidate",0.300985553341315,0.407,0.156,0.728822655948284,0.67,0.431169786727572,0.431169786727572,951
1.19453042185442e-19,0.556000129394632,0.428,0.264,4.37508712308401e-15,"TAF10",0.164,0.556000129394632,"Malignant_enriched",3,2,1,0.228412256267409,0.418615015625676,0.660526315789474,"Consistent_2_of_3","Standard_candidate",0.278000064697316,0.428,0.164,0.717950664712679,0.67,0.429592615881231,0.429592615881231,952
1.22316361118998e-41,0.821048540402397,0.345,0.137,4.47995904234441e-37,"RIDA",0.208,0.821048540402397,"Malignant_enriched",3,1,1,0.228412256267409,0.333987980411742,0.528947368421053,"Sample_specific","Standard_candidate",0.410524270201199,0.345,0.208,1,0.33,0.4292310675503,0.4292310675503,953
1.19546268847313e-21,0.539098482387262,0.35,0.191,4.37850164280169e-17,"TTC17",0.159,0.539098482387262,"Malignant_enriched",3,2,0,0.247910863509749,0.344848238107945,0.473684210526316,"Consistent_2_of_3","Standard_candidate",0.269549241193631,0.35,0.159,0.817933724150509,0.67,0.425877368920984,0.425877368920984,954
2.70713437510015e-34,0.94017148661367,0.268,0.099,9.91515036224179e-30,"C6orf226",0.169,0.94017148661367,"Malignant_enriched",3,1,0,0.186629526462396,0.259969529141384,0.402631578947368,"Sample_specific","Standard_candidate",0.470085743306835,0.268,0.169,1,0.33,0.420921435826709,0.420921435826709,955
1.54534259881277e-27,0.938729246715456,0.271,0.12,5.65997180241166e-23,"CHCHD6",0.151,0.938729246715456,"Malignant_enriched",3,1,0,0.143884892086331,0.258571023257629,0.436842105263158,"Sample_specific","Standard_candidate",0.469364623357728,0.271,0.151,1,0.33,0.417741155839432,0.417741155839432,956
3.36471746628097e-31,0.862267012157474,0.297,0.125,1.23236141920007e-26,"GCDH",0.172,0.862267012157474,"Malignant_enriched",3,1,0,0.165467625899281,0.283668312381322,0.471052631578947,"Sample_specific","Standard_candidate",0.431133506078737,0.297,0.172,1,0.33,0.417583376519684,0.417583376519684,957
4.33863799633826e-20,0.508404168464614,0.383,0.221,1.58906955253885e-15,"POP4",0.162,0.508404168464614,"Malignant_enriched",3,2,1,0.176258992805755,0.364649005029959,0.55,"Consistent_2_of_3","Standard_candidate",0.254202084232307,0.383,0.162,0.739942854679506,0.67,0.417541949260003,0.417541949260003,958
6.33052437862501e-20,0.563320386619586,0.363,0.21,2.3186178589152e-15,"DNAJC10",0.153,0.563320386619586,"Malignant_enriched",3,2,1,0.247910863509749,0.378459244040041,0.561151079136691,"Consistent_2_of_3","Standard_candidate",0.281660193309793,0.363,0.153,0.731738541167499,0.67,0.417375829502573,0.417375829502573,959
8.38005832770413e-30,0.74597305199444,0.358,0.176,3.06928016310491e-25,"ALG3",0.182,0.74597305199444,"Malignant_enriched",3,1,1,0.194244604316547,0.340988244443296,0.594736842105263,"Sample_specific","Standard_candidate",0.37298652599722,0.358,0.182,1,0.33,0.417246631499305,0.417246631499305,960
2.40410605563356e-26,0.882576293625091,0.293,0.135,8.80527883936346e-22,"TTC36",0.158,0.882576293625091,"Malignant_enriched",3,1,0,0.219424460431655,0.2853464420957,0.402631578947368,"Sample_specific","Standard_candidate",0.441288146812546,0.293,0.158,1,0.33,0.416522036703136,0.416522036703136,961
5.33268703858429e-40,0.913336361023897,0.257,0.083,1.95314995475188e-35,"SULT1A1",0.174,0.913336361023897,"Malignant_enriched",3,1,0,0.18941504178273,0.26719615364738,0.388489208633094,"Sample_specific","Standard_candidate",0.456668180511949,0.257,0.174,1,0.33,0.416367045127987,0.416367045127987,962
8.40961418031563e-26,0.838127957506642,0.316,0.159,3.0801052896824e-21,"APPBP2",0.157,0.838127957506642,"Malignant_enriched",3,1,1,0.178947368421053,0.344610012034354,0.665467625899281,"Sample_specific","Standard_candidate",0.419063978753321,0.316,0.157,1,0.33,0.41536599468833,0.41536599468833,963
8.41369469139512e-20,0.519389230529563,0.377,0.216,3.08159981767038e-15,"FUBP1",0.161,0.519389230529563,"Malignant_enriched",3,2,0,0.241007194244604,0.364763723400403,0.460526315789474,"Consistent_2_of_3","Standard_candidate",0.259694615264781,0.377,0.161,0.725561188012577,0.67,0.415357832018082,0.415357832018082,964
3.31103789497733e-24,0.867495559031896,0.313,0.156,1.2127007394144e-19,"LENG8",0.157,0.867495559031896,"Malignant_enriched",3,1,0,0.203342618384401,0.303291411732072,0.476315789473684,"Sample_specific","Standard_candidate",0.433747779515948,0.313,0.157,0.945812317881477,0.33,0.410308792561209,0.410308792561209,965
6.09377656896231e-25,0.875559566435473,0.278,0.128,2.23190660614814e-20,"KIF3B",0.15,0.875559566435473,"Malignant_enriched",3,1,0,0.203342618384401,0.272589657346107,0.384210526315789,"Sample_specific","Standard_candidate",0.437779783217736,0.278,0.15,0.982566199117617,0.33,0.408429875672077,0.408429875672077,966
8.44175031420163e-25,0.754890810380518,0.343,0.178,3.09187547007949e-20,"C6orf89",0.165,0.754890810380518,"Malignant_enriched",3,1,1,0.23021582733813,0.331254076053041,0.518421052631579,"Sample_specific","Standard_candidate",0.377445405190259,0.343,0.165,0.975488900313145,0.33,0.408284686344537,0.408284686344537,967
6.44216430381566e-32,0.778503770292342,0.296,0.123,2.35950709791552e-27,"RAD51C",0.173,0.778503770292342,"Malignant_enriched",3,1,0,0.236768802228412,0.29060411544683,0.386842105263158,"Sample_specific","Standard_candidate",0.389251885146171,0.296,0.173,1,0.33,0.407112971286543,0.407112971286543,968
5.60677261602799e-21,0.519893374429894,0.302,0.152,2.05353653834641e-16,"LENG1",0.15,0.519893374429894,"Malignant_enriched",3,2,0,0.161870503597122,0.288809984119434,0.431578947368421,"Consistent_2_of_3","Standard_candidate",0.259946687214947,0.302,0.15,0.784374878269417,0.67,0.407042903544149,0.407042903544149,969
9.50170113106139e-22,0.904637618147232,0.372,0.222,3.48009305626254e-17,"TMEM60",0.15,0.904637618147232,"Malignant_enriched",3,1,1,0.215789473684211,0.36543429674967,0.632311977715877,"Sample_specific","Standard_candidate",0.452318809073616,0.372,0.15,0.822920457152082,0.33,0.406917770841216,0.406917770841216,970
