"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.19953517062328e-05,0.458632998120426,0.202,0.384,1,"11","DNAJC7"
5.61950601405227e-05,0.4638617744184,0.13,0.267,1,"11","SVIP"
5.68063242317888e-05,0.434962255997514,0.215,0.406,1,"11","ATRX"
6.19516712979599e-05,0.30179499952124,0.198,0.374,1,"11","SEC11C"
6.41895048549972e-05,0.711162781986837,0.13,0.262,1,"11","TSC22D4"
6.53689423955822e-05,0.664594562544064,0.117,0.251,1,"11","CNOT7"
6.56396950099324e-05,0.32890535179131,0.13,0.265,1,"11","PPHLN1"
7.8521333315937e-05,0.347568375846796,0.336,0.58,1,"11","N4BP2L2"
8.19421006777081e-05,0.409987450157933,0.158,0.313,1,"11","MTPN"
8.39707412872617e-05,0.387004733534106,0.215,0.391,1,"11","THRAP3"
8.60396336845773e-05,0.321653961029108,0.206,0.38,1,"11","CMPK1"
9.90033513738975e-05,0.271887491354317,0.202,0.36,1,"11","TMEM123"
0.000117725604905786,0.444925292635202,0.121,0.251,1,"11","TRMT10C"
0.000157184558015728,0.485985106533608,0.178,0.328,1,"11","USP16"
0.000190886747780768,0.824000109620031,0.308,0.228,1,"11","LDHB"
0.000202498316548058,1.0866319122221,0.526,0.559,1,"11","EZR"
0.000207856119428996,1.2866020844688,0.368,0.332,1,"11","IDS"
0.000209729727894943,0.51933556890204,0.134,0.261,1,"11","TMF1"
0.000222338422667722,1.76795454942746,0.332,0.299,1,"11","REL"
0.000268179539810696,0.353126318416229,0.198,0.36,1,"11","GSTO1"
0.000279674386300231,0.309957132779789,0.182,0.325,1,"11","CD47"
0.000355083248903883,0.46859110037869,0.741,0.804,1,"11","COX4I1"
0.000381209429604413,0.365810636639304,0.243,0.423,1,"11","FAM133B"
0.000381904982789008,0.490468508589407,0.182,0.329,1,"11","DNAJC8"
0.000407863022506699,0.612765736875706,0.166,0.307,1,"11","LUC7L2"
0.000510340281054015,0.590726987452848,0.166,0.298,1,"11","PRKRA"
0.000530262775390789,0.458306453823445,0.312,0.502,1,"11","TUBA1A"
0.000568397702714702,0.400338543590993,0.235,0.413,1,"11","SYPL1"
0.000583117787137948,0.261675030946681,0.279,0.471,1,"11","GPBP1"
0.000640941403939714,0.481676522969846,0.17,0.311,1,"11","C17orf49"
0.000645429066323735,0.373881919569883,0.202,0.353,1,"11","EPB41L4A-AS1"
0.000646756084420949,0.301812430148112,0.219,0.372,1,"11","SH3GLB1"
0.000740839359278193,0.341178648719246,0.235,0.408,1,"11","DEK"
0.000762258456653442,0.398103217271695,0.243,0.406,1,"11","PRPF38B"
0.000812393102877896,0.613967399735645,0.182,0.319,1,"11","BBX"
0.000820952474926715,0.748176519929135,0.138,0.254,1,"11","USP8"
0.000836181332283543,0.250784069197844,0.158,0.281,1,"11","TMEM248"
0.000899927239843895,0.430392542904788,0.15,0.266,1,"11","NEMF"
0.00109484197118536,0.694485542864099,0.275,0.463,1,"11","CAPG"
0.00112531100210523,0.387533516224383,0.19,0.331,1,"11","IFNGR2"
0.00117796530214177,0.292992170784327,0.178,0.312,1,"11","SS18L2"
0.00118747295744011,0.393532250392703,0.138,0.25,1,"11","HBP1"
0.00119441086702628,0.533672222096325,0.178,0.305,1,"11","PQBP1"
0.00120234622797507,0.465518381081838,0.211,0.359,1,"11","SF3B1"
0.0012489291717155,0.807074057673771,0.15,0.271,1,"11","OXA1L"
0.00140571192819045,0.73748753668786,0.178,0.317,1,"11","KRAS"
0.00151581221521821,0.385741215266893,0.19,0.324,1,"11","CSRNP1"
0.00173342847433323,0.461212317621356,0.304,0.496,1,"11","SLC3A2"
0.00174875370076693,0.490516804777374,0.628,0.667,1,"11","EIF3E"
0.00179554789999755,0.35396056869264,0.154,0.268,1,"11","NOP58"
0.00182287929586687,0.370558093448874,0.158,0.274,1,"11","WDR33"
0.00182781545891762,0.433324792452294,0.174,0.294,1,"11","PAFAH1B1"
0.00189848105516445,0.292509119928717,0.158,0.27,1,"11","DARS1"
0.00210482273619163,0.577163202643117,0.19,0.324,1,"11","TRABD"
0.00221705515789456,0.394457610299498,0.146,0.257,1,"11","ANXA6"
0.00238533859818947,0.651205017527805,0.15,0.264,1,"11","FKBP11"
0.00242966773707133,0.474947491956806,0.271,0.438,1,"11","EIF3M"
0.00302984239214748,0.853937347502227,0.182,0.313,1,"11","C7orf50"
0.0031596040747155,0.529520157895728,0.287,0.475,1,"11","RBM25"
0.00334364706766819,0.315804135907907,0.737,0.801,1,"11","PABPC1"
0.00402630989369449,0.45250528909448,0.15,0.254,1,"11","NASP"
0.00425379747615108,0.352546349064838,0.296,0.473,1,"11","RPS19BP1"
0.00491091841485332,0.482811850028746,0.287,0.462,1,"11","LITAF"
0.00555343973581498,0.322634318695858,0.348,0.544,1,"11","NCL"
0.00556051837264355,0.481565625846831,0.215,0.344,1,"11","SARS1"
0.00556783540978926,0.65407574157997,0.19,0.315,1,"11","MOB1A"
0.0059958928275415,0.498321801731203,0.166,0.274,1,"11","CTSZ"
0.00601675087209728,0.652253619876505,0.182,0.299,1,"11","DHX36"
0.00626251244145807,0.600364310537738,0.166,0.273,1,"11","IK"
0.00650169238387321,0.666466070251849,0.182,0.307,1,"11","CCDC59"
0.00727275712748641,0.293359319033597,0.381,0.606,1,"11","PSAP"
0.0075568158170423,0.330449325114678,0.304,0.479,1,"11","SRRM1"
0.00766987513536301,0.472119477384225,0.231,0.372,1,"11","HNRNPH3"
0.00853476681747203,0.756861799231022,0.17,0.274,1,"11","DERL1"
0.0086912183586408,0.353612339678589,0.818,0.866,1,"11","OAZ1"
0.00871041054808397,0.733034206488642,0.259,0.416,1,"11","FOXP1"
0.0097725328031422,0.567680933616927,0.206,0.327,1,"11","NFE2L2"
0,8.03470155975636,0.788,0.043,0,"12","KRT17"
0,9.3817593661597,0.734,0.017,0,"12","KRT14"
0,7.87302738115616,0.609,0.014,0,"12","PTN"
0,4.94653651279051,0.609,0.037,0,"12","CRYAB"
0,10.3309706923713,0.56,0.004,0,"12","MMP7"
0,9.14326249841647,0.554,0.004,0,"12","KRT6B"
0,9.50186073288195,0.516,0.002,0,"12","KRT5"
0,9.3646840922965,0.516,0.003,0,"12","GABRP"
0,7.47629355493428,0.484,0.018,0,"12","KRT16"
0,8.23740627025558,0.467,0.003,0,"12","SFRP1"
0,7.11692796306653,0.473,0.012,0,"12","SAA1"
0,8.74595536667417,0.457,0.003,0,"12","MIA"
0,9.13562626665213,0.386,0.001,0,"12","KLK8"
0,8.1438856168571,0.321,0.002,0,"12","PPP1R14C"
0,7.2518179508899,0.315,0.007,0,"12","SERPINB5"
0,11.6393601600662,0.272,0,0,"12","KLK5"
5.71224991002457e-268,6.01436950551729,0.288,0.01,2.0921686520456e-263,"12","C5orf46"
7.46741344039003e-266,5.53780829676297,0.321,0.012,2.73501484667725e-261,"12","IGF2BP2"
2.06516944646233e-228,3.49543065635027,0.755,0.084,7.56388961461292e-224,"12","CALD1"
5.19331072431376e-217,4.59061456737812,0.31,0.014,1.90210198588716e-212,"12","CX3CL1"
8.35196828180705e-174,3.87640670440996,0.342,0.022,3.05899190289465e-169,"12","ID4"
2.06103646063874e-146,5.40162350157051,0.353,0.028,7.54875214073545e-142,"12","CHI3L1"
5.69498093329505e-133,5.30984555933444,0.293,0.022,2.08584371662865e-128,"12","CLDN1"
7.13782247566433e-130,3.02669583532837,0.473,0.054,2.61429885993682e-125,"12","CAV1"
6.34145792952359e-120,2.90327305388949,0.864,0.209,2.32262238126731e-115,"12","ANXA1"
5.6822295168546e-112,3.81759062965745,0.603,0.108,2.08117338284317e-107,"12","NDRG2"
1.3699432376542e-108,4.10906566707111,0.348,0.036,5.01755410223228e-104,"12","MALL"
3.22838879876316e-108,3.4600247797152,0.299,0.026,1.182429681435e-103,"12","PLS3"
5.53143302809143e-108,3.09320021098031,0.337,0.033,2.02594266086877e-103,"12","HOTAIRM1"
1.55026797902533e-106,3.38150045795654,0.788,0.2,5.67801149997817e-102,"12","KRT15"
1.70456957623612e-106,4.25137573870418,0.304,0.028,6.24315652992241e-102,"12","MET"
1.55244179646854e-104,2.61979498796372,0.495,0.071,5.68597332374568e-100,"12","CMTM7"
1.60618599863566e-104,3.47054539465274,0.614,0.117,5.88281683860298e-100,"12","NCOA7"
5.73114228499557e-102,2.55323449853617,0.277,0.024,2.09908817330248e-97,"12","TSHZ2"
1.47994352095673e-94,4.08226802991445,0.511,0.09,5.42044113985612e-90,"12","KRT81"
2.01062343369043e-93,4.02325528038643,0.321,0.035,7.36410938823458e-89,"12","CCL28"
2.73969690608799e-93,4.02710805396741,0.527,0.098,1.00344138882379e-88,"12","KRT23"
2.50019672893184e-90,4.0213478154588,0.397,0.055,9.15722053938577e-86,"12","ALDH1A3"
3.43409111630335e-90,3.49314541137305,0.424,0.062,1.25777021225727e-85,"12","NFIB"
1.76839928136485e-88,3.96665199202149,0.587,0.13,6.47693920792691e-84,"12","TPT1-AS1"
1.50284849809019e-85,3.27910292362096,0.348,0.044,5.50433290910512e-81,"12","KCNN4"
1.9994144578563e-84,2.77722220266113,0.359,0.046,7.32305539334449e-80,"12","TLE4"
5.20524546792127e-82,1.70000516760562,0.484,0.079,1.90647320508084e-77,"12","ARL4C"
2.70728666676424e-80,3.93953508807959,0.364,0.052,9.91570814569069e-76,"12","TUBB2B"
1.60458948097278e-77,2.19774407344498,0.348,0.047,5.87696943301091e-73,"12","SGK1"
4.79300513578821e-77,3.31902177834668,0.31,0.039,1.75548606103379e-72,"12","CDC42EP5"
1.24498704375236e-74,3.85951169758609,0.266,0.03,4.5598895464474e-70,"12","IFFO2"
1.27007072977873e-73,1.95926696639727,0.304,0.037,4.65176105488758e-69,"12","ETS1"
2.59096154985904e-72,2.80688526175719,0.321,0.043,9.48965577251373e-68,"12","SLC43A3"
9.69878287440165e-71,3.23044720088762,0.484,0.1,3.55227621557835e-66,"12","SPHK1"
7.51122090047166e-70,3.32274907426973,0.435,0.083,2.75105976700675e-65,"12","ITGB8"
1.8685728577275e-69,1.83508638313281,0.435,0.078,6.84383494871273e-65,"12","MFGE8"
5.90911713094044e-69,3.19044941099902,0.429,0.081,2.16427324037825e-64,"12","CAV2"
1.47135153458387e-68,3.47403404861398,0.495,0.107,5.38897213056689e-64,"12","CXCL2"
3.30174745583531e-68,3.04067094490086,0.935,0.603,1.20929802317424e-63,"12","TACSTD2"
9.86701815924709e-68,4.03931998980199,0.658,0.211,3.61389407100584e-63,"12","EMP1"
2.33475218506189e-67,3.48475318818109,0.31,0.044,8.55126335300767e-63,"12","RARRES1"
1.11889846470953e-66,3.33719413361025,0.359,0.059,4.09807751684512e-62,"12","TAGLN"
7.22508254020394e-66,1.24104506031381,0.342,0.05,2.6462587311751e-61,"12","COL6A2"
1.98652672122379e-63,3.04368690989037,0.386,0.069,7.27585276915426e-59,"12","CXCL3"
1.03916778800453e-62,3.5396550665637,0.299,0.044,3.80605594034537e-58,"12","GRAMD2B"
1.2258363314172e-61,2.34053352047726,0.348,0.058,4.48974814744862e-57,"12","IGFBP3"
1.44089278452864e-61,1.82594181143762,0.478,0.099,5.27741391261459e-57,"12","MARCKS"
5.42217013587903e-58,4.40806108779269,0.516,0.136,1.98592403396705e-53,"12","MT1X"
1.76890727228871e-56,2.41054040417703,0.533,0.136,6.47879977548463e-52,"12","CAVIN1"
1.06168672067819e-54,2.96795894896825,0.255,0.036,3.88853378315593e-50,"12","BHLHE41"
5.23847271173689e-54,3.22971004549152,0.342,0.065,1.91864301540075e-49,"12","CXCL1"
4.24134262781605e-51,2.39567657247479,0.478,0.122,1.55343415086391e-46,"12","PDE4B"
2.15678957253843e-49,0.95008283307694,0.739,0.234,7.89945748837925e-45,"12","VIM"
2.49476217656873e-49,1.77605117356014,0.88,0.455,9.13731594790063e-45,"12","TM4SF1"
4.36049366381419e-49,3.97862830448197,0.473,0.124,1.59707440930859e-44,"12","MT1E"
2.77729884326472e-46,3.21479146634776,0.418,0.104,1.01721347433414e-41,"12","RCAN1"
9.46871069687237e-46,3.16174893997101,0.375,0.086,3.46800997983648e-41,"12","MACC1"
1.26776193851348e-45,0.934254249561381,0.989,0.97,4.64330487599948e-41,"12","RPL13"
1.33854413814046e-45,2.79060188070436,0.527,0.17,4.90255176035325e-41,"12","PDLIM4"
4.78774548086344e-45,2.66770853399859,0.565,0.201,1.75355965982104e-40,"12","PLAUR"
4.8987614687498e-45,3.19745709153344,0.658,0.259,1.7942203755443e-40,"12","WFDC2"
1.08665864718979e-44,2.73699581112972,0.44,0.118,3.97999596119731e-40,"12","KLF5"
1.107755473625e-44,3.34134834692341,0.337,0.072,4.05726519769892e-40,"12","S100A2"
8.35415603056845e-44,1.79596566215501,0.418,0.102,3.059793187756e-39,"12","MAP1B"
9.67850198519705e-44,2.20351902121639,0.598,0.216,3.54484813709827e-39,"12","BTG3"
2.05196184030778e-43,2.48265754917134,0.576,0.206,7.51551543631129e-39,"12","SLC25A37"
4.83532346632258e-43,3.13466164882235,0.533,0.174,1.77098557277531e-38,"12","SLPI"
8.51025531912393e-43,2.4827080589656,0.424,0.113,3.11696611318233e-38,"12","PIM1"
1.49569871174246e-42,3.08240629489578,0.342,0.078,5.47814610162793e-38,"12","KLC3"
4.92018148205772e-42,1.09915280692214,0.266,0.046,1.80206566961846e-37,"12","DAB2"
3.9024772863319e-41,1.69359633119086,0.467,0.129,1.42932133089192e-36,"12","RNF145"
5.31212661059488e-40,3.14182161798491,0.25,0.045,1.94561949239648e-35,"12","SGMS2"
4.56327003757228e-38,1.9166119291791,0.391,0.102,1.67134328396122e-33,"12","GLIPR1"
5.98245808436714e-38,1.89026436970996,0.701,0.306,2.19113509798031e-33,"12","SCGB2A2"
6.16345293987621e-38,2.97414100731602,0.391,0.11,2.25742627375906e-33,"12","FOSL1"
1.00004925921321e-37,1.47283539547901,0.707,0.304,3.66278041679431e-33,"12","GSTP1"
2.28720670216446e-37,1.96542310890953,0.538,0.195,8.37712326734754e-33,"12","CXCL16"
2.65225449945854e-37,2.98027420964701,0.457,0.144,9.71414732971686e-33,"12","EDN1"
3.86925711010297e-37,1.69563052504395,0.424,0.117,1.41715410914631e-32,"12","TINAGL1"
5.60918814302024e-37,2.03575854037476,0.554,0.197,2.05442124926259e-32,"12","SVIL"
7.08478551791524e-37,2.32625920697958,0.272,0.054,2.59487354379163e-32,"12","PLEKHF1"
1.15784360442646e-36,2.58257063410078,0.299,0.067,4.24071798557237e-32,"12","ELK3"
3.0641157395626e-36,2.54019006183076,0.304,0.069,1.1222630307722e-31,"12","LIF"
3.68606533038468e-36,0.749492283407703,0.995,0.969,1.35005828790669e-31,"12","RPS19"
9.66418680215623e-36,0.830409159536298,0.967,0.948,3.53960505815774e-31,"12","RPL34"
2.29915439252109e-35,1.96662173272099,0.413,0.113,8.42088287804774e-31,"12","RGS2"
3.97670343772363e-34,0.810523942601683,0.978,0.933,1.45650740110066e-29,"12","RPS8"
4.02074774322197e-34,0.775780426421653,0.967,0.913,1.47263906843248e-29,"12","RPS7"
8.77528772887082e-34,3.35893775182193,0.31,0.077,3.21403688357622e-29,"12","TUBB6"
2.61643896183286e-33,1.43436562081227,0.837,0.507,9.58296934160903e-29,"12","KRT7"
3.95566482146164e-32,0.662276760650017,0.984,0.957,1.44880179750854e-27,"12","RPS27A"
1.06096183389413e-31,1.2544112979978,0.832,0.566,3.88587881282063e-27,"12","PERP"
4.85812070908262e-31,0.808134727976451,0.973,0.959,1.7793352909086e-26,"12","RPS6"
5.86331051821126e-31,2.32182974380415,0.538,0.229,2.14749611040006e-26,"12","MAP2K3"
6.25070195673293e-30,2.39286380848148,0.31,0.081,2.289382098673e-25,"12","TRAF3IP2"
1.20079007570084e-29,2.16458279734672,0.266,0.061,4.39801373126191e-25,"12","LARP6"
1.54060489261849e-29,1.34898976531223,0.674,0.338,5.64261947970447e-25,"12","SOD2"
2.78139691957941e-29,2.1506328339222,0.332,0.094,1.01871443576515e-24,"12","PHGDH"
4.10722523282261e-29,1.76309515140795,0.571,0.246,1.50431231377361e-24,"12","SFN"
4.46302432090367e-29,0.870616970948534,0.946,0.865,1.63462728777418e-24,"12","RPL5"
8.85444291876616e-29,2.13892961647769,0.913,0.671,3.24302826342729e-24,"12","MGP"
1.00959504934903e-28,0.721183613463464,0.984,0.947,3.69774282774576e-24,"12","RPS17"
1.17745746374154e-28,2.2320374166827,0.364,0.11,4.31255570669978e-24,"12","DEPP1"
1.19169121667917e-28,1.83306966508852,0.424,0.146,4.36468825020913e-24,"12","PRNP"
1.84505559603723e-28,0.683374794321129,1,0.93,6.75770062604596e-24,"12","RPL37A"
1.98725473925303e-28,0.676678240335771,0.989,0.95,7.27851920798815e-24,"12","RPS14"
2.89362225878385e-28,2.77976321153118,0.277,0.071,1.05981808850217e-23,"12","DAPP1"
4.8281696903886e-28,2.96555056170201,0.326,0.096,1.76836543080173e-23,"12","MEST"
5.30568390209675e-28,0.587848861963842,1,0.959,1.94325978598196e-23,"12","RPL32"
6.98308587199511e-28,1.61769268076626,0.636,0.328,2.55762503147693e-23,"12","YBX3"
1.14914253422614e-27,0.650567784326281,0.962,0.928,4.20884944585667e-23,"12","RPL35"
5.76703049969619e-27,0.727895246410637,0.967,0.94,2.11223259081873e-22,"12","RPS9"
6.25113716060712e-27,0.66374577192776,1,0.981,2.28954149644396e-22,"12","RPS18"
1.29849766278564e-26,2.19877714694577,0.457,0.176,4.75587753971869e-22,"12","ANXA3"
2.2704055561294e-26,0.643137252887894,0.967,0.941,8.31558738987956e-22,"12","RPS23"
2.62692649850091e-26,2.11246605864231,0.413,0.15,9.62138099340942e-22,"12","CLIC4"
3.01041556856717e-26,1.8545057348835,0.446,0.165,1.10259480614341e-21,"12","SLC20A2"
3.25306517594083e-26,1.48806649397905,0.755,0.469,1.19146765134009e-21,"12","LGALS3"
4.00197857596168e-26,0.60017455288939,0.984,0.944,1.46576467323173e-21,"12","RPL35A"
4.79063100891171e-26,0.997040280275455,0.946,0.745,1.754616513324e-21,"12","S100A11"
6.27542202519912e-26,1.0888776432461,0.837,0.673,2.29843607094943e-21,"12","SNHG5"
7.84531667936942e-26,2.13751857703412,0.516,0.221,2.87342568698584e-21,"12","TES"
1.41173803261566e-25,2.02125258769866,0.413,0.146,5.17063171825811e-21,"12","LAMB3"
2.11037795423695e-25,2.26175419252757,0.424,0.158,7.72947029518825e-21,"12","ITGA2"
2.6630293196762e-25,1.74829333410989,0.462,0.178,9.75361118624605e-21,"12","SNHG12"
2.78280262416746e-25,1.53895745843779,0.446,0.164,1.01922928912757e-20,"12","DSC2"
4.98259884422179e-25,1.59708828805499,0.652,0.354,1.82492665268467e-20,"12","CNN3"
1.24987197740324e-24,0.824961185223289,0.946,0.899,4.57778110443712e-20,"12","EEF1G"
1.29230922670238e-24,0.623134813112942,0.973,0.934,4.73321177372013e-20,"12","RPL39"
1.31118037402025e-24,0.603515068470785,0.957,0.918,4.80232923788655e-20,"12","RPL24"
1.51572864427386e-24,2.26089087291992,0.321,0.098,5.55150773251745e-20,"12","CHIC2"
2.49299826168511e-24,1.78409229733642,0.516,0.234,9.13085543324789e-20,"12","SOX9"
2.53010311420035e-24,1.10988905064992,0.5,0.189,9.26675566607019e-20,"12","PHLDA1"
3.42217849696892e-24,0.953702299341307,0.897,0.625,1.25340709629984e-19,"12","S100A10"
3.70127453359786e-24,0.669214063723777,0.984,0.964,1.35562881067555e-19,"12","RPS12"
5.43784592024258e-24,0.723191302804882,0.957,0.885,1.99166544674805e-19,"12","RACK1"
6.26501319043581e-24,2.57675019841881,0.348,0.119,2.29462373112902e-19,"12","TJP2"
8.63171154836869e-24,2.0273345793334,0.342,0.115,3.16145067170552e-19,"12","KCNK1"
8.93688767556828e-24,2.0619702786318,0.391,0.144,3.27322448005364e-19,"12","GALNT3"
1.22645475192704e-23,0.67527799620567,0.984,0.926,4.49201317440796e-19,"12","RPL10A"
1.36583882861846e-23,0.638607312479953,0.978,0.936,5.00252129369796e-19,"12","RPLP0"
1.62089234195706e-23,0.649643540232466,0.978,0.933,5.93668029165194e-19,"12","RPL17"
3.06957377447033e-23,0.962919076308815,0.924,0.762,1.1242620906375e-18,"12","ANXA2"
4.86885133691695e-23,2.03437896530744,0.31,0.098,1.7832654906592e-18,"12","MPZL2"
5.47556578709679e-23,1.39309619229072,0.533,0.235,2.00548072518207e-18,"12","RND3"
1.20579845774956e-22,0.557689218689339,0.978,0.958,4.41635743135355e-18,"12","RPL26"
1.56912192771059e-22,1.01023779894253,0.261,0.07,5.7470659724328e-18,"12","GPM6B"
1.66134926329344e-22,1.3401641519834,0.5,0.208,6.08485781173856e-18,"12","GBP2"
2.11327851639638e-22,1.57416827541894,0.554,0.251,7.74009389415337e-18,"12","NFKBIZ"
5.84332466254574e-22,2.04755214098137,0.658,0.437,2.140176090904e-17,"12","HMGA1"
7.31449203816354e-22,0.687283276671291,0.935,0.92,2.67900585389778e-17,"12","RPL37"
7.84198473969664e-22,0.807080772262983,0.549,0.227,2.87220533076129e-17,"12","LDHB"
9.56653362027438e-22,0.593175964764924,0.946,0.918,3.50383860376169e-17,"12","RPS25"
1.48359778404352e-21,0.588885277115278,0.973,0.945,5.43382524383779e-17,"12","RPL11"
2.00432304828826e-21,0.570806513400719,0.957,0.947,7.34103359666056e-17,"12","RPL18A"
4.50908196343776e-21,0.645834442279688,0.984,0.949,1.65149635992871e-16,"12","RPL12"
4.63088112518482e-21,1.33316657452249,0.63,0.343,1.69610652091019e-16,"12","ACTN1"
8.47078663007675e-21,1.06383301622148,0.842,0.63,3.10251031113191e-16,"12","CD59"
1.5274310691155e-20,0.87029363272182,0.766,0.46,5.59436903374243e-16,"12","TNFRSF12A"
1.58777314310987e-20,2.90522297088649,0.712,0.448,5.81537791395423e-16,"12","MT2A"
2.12375042858473e-20,1.46408244545086,0.255,0.073,7.77844831973444e-16,"12","NNMT"
2.3400423519373e-20,0.56787268624702,0.94,0.937,8.57063911820554e-16,"12","RPL18"
2.67102705722109e-20,1.32368022007489,0.853,0.669,9.78290369977795e-16,"12","CLDN4"
3.8576568968114e-20,0.488748889059148,0.984,0.951,1.41290541502614e-15,"12","RPL15"
5.59514101715309e-20,2.83256268547201,0.636,0.383,2.04927634894249e-15,"12","CCN1"
5.95570073945308e-20,1.41622684856667,0.446,0.197,2.18133495283209e-15,"12","CXCL8"
6.18730251667053e-20,1.31607181665996,0.777,0.57,2.26616141975575e-15,"12","TPM4"
1.25283786120792e-19,0.585649271367537,0.984,0.96,4.58864395046014e-15,"12","RPL3"
1.42139597098964e-19,1.77533026212435,0.288,0.092,5.20600488334665e-15,"12","PELI1"
1.537091736954e-19,0.492217096548655,0.967,0.948,5.6297521957677e-15,"12","RPL21"
2.67228016753444e-19,0.547054998481976,0.973,0.945,9.78749334161166e-15,"12","RPL9"
3.84828814066643e-19,1.51255916446626,0.484,0.228,1.40947401440048e-14,"12","ABI1"
4.75134598578858e-19,1.89648792791197,0.44,0.199,1.74022798075492e-14,"12","PPP1R13L"
5.21467093167303e-19,1.72286796446579,0.402,0.167,1.90992537543457e-14,"12","TMBIM1"
5.49263862142841e-19,1.69900353338025,0.484,0.235,2.01173382148437e-14,"12","AFDN"
